6.3848355659459655 3
2.58496246328711 2
0.00000000000000000000000000000000000000000000000000000000000001313114904288794 1
4.643856189457439 2
1.584962500721156 1
6.351959539666204 3
1.584962500721156 2
0.000000000000000000000000000000000000000000000000000000000000016653703754972539 1
7.682477812085945 3
3.3219298591971236 2
0.0000000000000000000000000000000000000000000000000000004959180677124108 1
6.463835751156865 2
3.1699249843024107 1
6.351959539666204 3
2 2
-0 1
6.906909381318858 3
4.0874628412484775 2
-0 1
6.463835751156865 2
-0 1
6.322076783740806 3
2.0000000000000098 2
-0 1
3.7016060813624714 2
-0 1
4.754887623565468 3
1.0000000000000377 2
0.00000000000000000000000000000000000000000000000000000920978502735907 1
6.3848355659459655 2
-0 1
6.502884593054828 2
1.584962500721156 1
4.24809604720036 3
3.0003993089866188 2
-0 1
5.7812078704629055 2
2.3219280955428268 1
5.832890014163209 3
1.584962500721156 2
0.00000000000000000000000000000000000000000000000000000011519402934714482 1
4.321928094889608 3
1.5849625007360464 2
0.000000000000000000000000000000000026815169659728876 1
7.389826159458697 4
2.6058512564839416 3
0.000000000000000000000000000000000000000000000035135036188268023 2
-0 1
4.754887623565468 2
2 1
7.389826159458697 2
2.6058512564839416 1
5.078767973345766 3
2.807354922057604 2
1.584962500721156 1
4.754887623565468 2
1.0000000000000377 1
4.08746284122683 3
0.000000000000000000000000000000000000000000000000000000000000034122822826381235 2
-0 1
3.906890595608518 3
1.584962500721156 2
0.0000000000000000000000000000000000000000000000000015991638154523923 1
5.7812078704629055 3
2.584962500721156 2
1 1
7.682477812085945 2
-0 1
4.908462762066222 4
1.584962500721156 3
0.0008644367746002921 2
-0 1
4.24809604720036 4
3.0003993089866188 3
0.000000000000000000000000000000000000000000000000004343603817259585 2
-0 1
3.1699250014424267 2
-0 1
4.954196310386989 4
2.807354922057604 3
0.000000000000000001809042885029511 2
0.0000000000000000000000000000000000000011976854594390118 1
6.159343309228999 2
1 1
7.500604322984663 3
3.807358828986188 2
0.9999999999999999 1
7.389826159458697 3
2.584962500721156 2
-0 1
6.3848355659459655 3
1.5849625007211565 2
0.000000000000000000000000003951552876292669 1
4.523971017500011 3
2.32192827483592 2
1.584962500721156 1
4.3512238842699364 3
3.0000000033340135 2
0.0000000000000000000000000000020044831195111057 1
6.502884593054828 4
0.0000000000006172963159993806 3
0.000000000000000000000000000000041809467563201694 2
0.0000000000000017625765206385275 1
7.389826159458697 3
2.6085484653082416 2
0.0000000000000000000000000000000000002313791848743323 1
3.169925018979635 2
-0 1
6.320722312324667 2
0.0000000007165161096408983 1
6.463835751156865 2
0.000000000000000000000000000000000000000000000000000000000000004358795277192712 1
6.3848355659459655 4
3.2453711973133728 3
1.584962500721156 2
-0 1
3.702781884423683 4
1.0152054299908657 3
0.0000000028217959176041375 2
0.0000000000000000000000000000000039706421151389726 1
5.832890014163209 3
2.321928094911896 2
0.00000000000000000000000000000000000000000000000000000000000008915139441114774 1
6.320722312324667 3
3.0000000646148117 2
0.0000005169184944922975 1
3.1699250014424267 3
1.5849625007214998 2
1.0000000000005154 1
7.682477812085945 3
0.00000000000000000000000000000000000000011439080440963669 2
-0 1
6.143418095062362 3
2.5857707425566616 2
0.004848007716648774 1
7.682477812085945 2
1.584962500721156 1
7.682477812085945 5
3.321928094887729 4
2.321928094887362 3
2 2
1.584962500721156 1
6.322076783740806 3
2.0067987969877015 2
0.000000000000000000000000000000000000000000000000000000000000008886237317382674 1
6.502884593054828 2
